,holiday,temp,rain_1h,snow_1h,clouds_all,traffic_volume,hour,month,weekend,MIST,THUNDERSTORM,SNOW,RAIN,SQUALL,HAZE,FOG,DRIZZLE,CLEAR,CLOUDS,SMOKE,predictions
46134,0,0.8951709658068392,0.0,0.0,75,4425,0.652173913043478,6,7,0,0,0,0,0,0,0,0,0,1,0,4182.6800601501445
46135,0,0.883473305338933,0.0,0.0,90,4707,0.695652173913043,6,7,0,0,0,0,0,0,0,0,0,1,0,4292.620926344753
46136,0,0.870575884823035,0.0,0.0,90,4469,0.7391304347826091,6,7,0,1,0,0,0,0,0,0,0,0,0,4470.742315060702
46137,0,0.8612777444511099,0.0,0.0,90,3871,0.7826086956521741,6,7,0,0,0,1,0,0,0,0,0,0,0,4001.857368875949
46138,0,0.8591781643671271,0.0,0.0,90,3247,0.826086956521739,6,7,0,0,0,0,0,0,0,0,0,1,0,3609.1505118001996
46139,0,0.847180563887223,0.0,0.0,90,2936,0.8695652173913041,6,7,0,0,0,0,0,0,0,0,0,1,0,3302.2461936662658
46140,0,0.8411817636472709,0.0,0.0,90,2700,0.91304347826087,6,7,0,0,0,0,0,0,0,0,0,1,0,2993.154346484528
46141,0,0.8261847630473911,0.0,0.0,75,2760,0.956521739130435,6,7,0,0,0,0,0,0,0,0,0,1,0,2634.8836243406986
46142,0,0.813287342531494,0.0,0.0,40,2017,1.0,6,7,0,0,0,0,0,0,0,0,0,1,0,2377.958284043064
46143,0,0.8062387522495501,0.0,0.0,1,1314,0.0,7,1,0,0,0,0,0,0,0,0,1,0,0,1347.3249705735107
46144,0,0.79874025194961,0.0,0.0,1,848,0.0434782608695652,7,1,0,0,0,0,0,0,0,0,1,0,0,1094.9080051880378
46145,0,0.79124175164967,0.0,0.0,1,703,0.0869565217391304,7,1,0,0,0,1,0,0,0,0,0,0,0,782.9202287748874
46146,0,0.7832933413317341,0.0,0.0,1,419,0.130434782608696,7,1,0,0,0,1,0,0,0,0,0,0,0,526.9851937912209
46147,0,0.7832933413317341,0.0,0.0,1,419,0.130434782608696,7,1,0,0,0,0,0,0,0,1,0,0,0,714.9453760893838
46148,0,0.7793941211757649,0.0,0.0,40,372,0.17391304347826098,7,1,0,0,0,1,0,0,0,0,0,0,0,362.87187363607023
46149,0,0.7793941211757649,0.0,0.0,40,372,0.17391304347826098,7,1,0,0,0,0,0,0,0,1,0,0,0,378.0786471839445
46150,0,0.7681463707258549,0.0,0.0,75,529,0.21739130434782603,7,1,0,0,0,1,0,0,0,0,0,0,0,496.3964813762981
46151,0,0.7681463707258549,0.0,0.0,75,529,0.21739130434782603,7,1,0,0,0,0,0,0,0,1,0,0,0,524.9070763524671
46152,0,0.765596880623875,0.0,0.0,75,979,0.260869565217391,7,1,0,0,0,1,0,0,0,0,0,0,0,780.3554914092182
46153,0,0.765596880623875,0.0,0.0,75,979,0.260869565217391,7,1,1,0,0,0,0,0,0,0,0,0,0,845.9360048006827
46154,0,0.76124775044991,0.0,0.0,90,1237,0.304347826086957,7,1,0,0,0,1,0,0,0,0,0,0,0,1223.3008344680322
46155,0,0.762147570485903,0.0,0.0,90,1682,0.34782608695652195,7,1,0,0,0,1,0,0,0,0,0,0,0,1834.969586906224
46156,0,0.762147570485903,0.0,0.0,90,1682,0.34782608695652195,7,1,0,0,0,0,0,0,0,1,0,0,0,1956.621339013085
46157,0,0.7592981403719251,0.0,0.0,90,2495,0.39130434782608703,7,1,0,0,0,1,0,0,0,0,0,0,0,2587.306725456499
46158,0,0.7592981403719251,0.0,0.0,90,2495,0.39130434782608703,7,1,1,0,0,0,0,0,0,0,0,0,0,2729.2460896057396
46159,0,0.7592981403719251,0.0,0.0,90,2495,0.39130434782608703,7,1,0,0,0,0,0,0,0,1,0,0,0,2713.4709799282823
46160,0,0.7568986202759449,0.0,0.0,90,2924,0.43478260869565205,7,1,0,0,0,1,0,0,0,0,0,0,0,3721.742608857093
46161,0,0.7568986202759449,0.0,0.0,90,2924,0.43478260869565205,7,1,1,0,0,0,0,0,0,0,0,0,0,3609.660452274446
46162,0,0.7471505698860229,0.0,0.0,90,3323,0.4782608695652171,7,1,0,0,0,1,0,0,0,0,0,0,0,3804.3682474056263
46163,0,0.7471505698860229,0.0,0.0,90,3323,0.4782608695652171,7,1,1,0,0,0,0,0,0,0,0,0,0,3691.969406440208
46164,0,0.7471505698860229,0.0,0.0,90,3323,0.4782608695652171,7,1,0,0,0,0,0,0,0,1,0,0,0,3749.0085392485576
46165,0,0.7312537492501501,0.0,0.0,90,3696,0.5217391304347829,7,1,0,0,0,1,0,0,0,0,0,0,0,3879.062632665837
46166,0,0.7312537492501501,0.0,0.0,90,3696,0.5217391304347829,7,1,1,0,0,0,0,0,0,0,0,0,0,3793.1859145224666
46167,0,0.7312537492501501,0.0,0.0,90,3696,0.5217391304347829,7,1,0,0,0,0,0,0,1,0,0,0,0,3736.3664448523436
46168,0,0.712057588482304,0.0,0.0,90,4084,0.565217391304348,7,1,0,0,0,1,0,0,0,0,0,0,0,3975.3372601299106
46169,0,0.712057588482304,0.0,0.0,90,4084,0.565217391304348,7,1,1,0,0,0,0,0,0,0,0,0,0,3893.9888317853583
46170,0,0.735152969406119,0.0,0.0,90,4187,0.608695652173913,7,1,0,0,0,1,0,0,0,0,0,0,0,4110.010547746844
46171,0,0.750149970005999,0.0,0.0,75,4365,0.652173913043478,7,1,0,0,0,1,0,0,0,0,0,0,0,4267.2303680742
46172,0,0.745200959808038,0.0,0.0,90,4380,0.695652173913043,7,1,0,0,0,0,0,0,0,0,0,1,0,4297.882207555173
46173,0,0.7429514097180571,0.0,0.0,90,4049,0.7391304347826091,7,1,0,0,0,0,0,0,0,0,0,1,0,3945.7302806837656
46174,0,0.7541991601679671,0.0,0.0,90,3680,0.7826086956521741,7,1,0,0,0,0,0,0,0,0,0,1,0,3483.220138666898
46175,0,0.769796040791842,0.0,0.0,40,3404,0.826086956521739,7,1,0,0,0,0,0,0,0,0,0,1,0,3135.0093048355325
46176,0,0.7739952009598079,0.0,0.0,5,3018,0.8695652173913041,7,1,0,0,0,0,0,0,0,0,1,0,0,2765.5707445975245
46177,0,0.75629874025195,0.0,0.0,5,2640,0.91304347826087,7,1,0,0,0,0,0,0,0,0,1,0,0,2279.5555419112543
46178,0,0.723305338932214,0.0,0.0,5,2152,0.956521739130435,7,1,0,0,0,0,0,0,0,0,1,0,0,1780.1011440861414
46179,0,0.705608878224355,0.0,0.0,1,3078,1.0,7,1,0,0,0,0,0,1,0,0,0,0,0,1344.339824653701
46180,0,0.7023095380923821,0.0,0.0,1,1043,0.0,7,2,0,0,0,0,0,0,0,0,1,0,0,543.9949566637764
46181,0,0.7077084583083381,0.0,0.0,1,523,0.0434782608695652,7,2,0,0,0,0,0,0,0,0,1,0,0,419.76796108097096
46182,0,0.709958008398321,0.0,0.0,1,425,0.0869565217391304,7,2,0,0,0,0,0,0,0,0,1,0,0,363.74354894549083
46183,0,0.717306538692262,0.0,0.0,1,398,0.130434782608696,7,2,0,0,0,0,0,0,0,0,1,0,0,493.23063955184585
46184,0,0.7209058188362328,0.0,0.0,1,896,0.17391304347826098,7,2,0,0,0,0,0,0,0,0,1,0,0,1012.2940813147915
46185,0,0.7185062987402521,0.0,0.0,1,2931,0.21739130434782603,7,2,0,0,0,0,0,0,0,0,1,0,0,2952.5435653355034
46186,0,0.71625674865027,0.0,0.0,1,5305,0.260869565217391,7,2,0,0,0,0,0,0,0,0,1,0,0,5767.505054682404
46187,0,0.7332033593281341,0.0,0.0,5,5936,0.304347826086957,7,2,0,0,0,0,0,0,0,0,1,0,0,5978.866754505616
46188,0,0.76124775044991,0.0,0.0,1,4859,0.34782608695652195,7,2,0,0,0,0,0,0,0,0,1,0,0,5450.0608387296725
46189,0,0.7891421715656871,0.0,0.0,20,4473,0.39130434782608703,7,2,0,0,0,0,0,0,0,0,0,1,0,5106.579059026401
46190,0,0.8050389922015599,0.0,0.0,1,4172,0.43478260869565205,7,2,0,0,0,0,0,0,0,0,1,0,0,4535.562916855456
46191,0,0.835182963407318,0.0,0.0,1,4498,0.4782608695652171,7,2,0,0,0,0,0,0,0,0,1,0,0,4655.225462904097
46192,0,0.847180563887223,0.0,0.0,5,4617,0.5217391304347829,7,2,0,0,0,0,0,0,0,0,1,0,0,4713.209526043797
46193,0,0.862177564487103,0.0,0.0,40,4667,0.565217391304348,7,2,0,0,0,0,0,0,0,0,0,1,0,5071.232364469
46194,0,0.87372525494901,0.0,0.0,40,4728,0.608695652173913,7,2,0,0,0,0,0,0,0,0,0,1,0,5436.128748059126
46195,0,0.884373125374925,0.0,0.0,1,5115,0.652173913043478,7,2,0,0,0,0,0,0,0,0,1,0,0,5825.303439005983
46196,0,0.893221355728854,0.0,0.0,40,5853,0.695652173913043,7,2,0,0,0,0,0,0,0,0,0,1,0,6135.578725813917
46197,0,0.8971205758848231,0.0,0.0,40,5241,0.7391304347826091,7,2,0,0,0,0,0,0,0,0,0,1,0,5793.312883632039
46198,0,0.894271145770846,0.0,0.0,20,3922,0.7826086956521741,7,2,0,0,0,0,0,0,0,0,0,1,0,4382.47550383808
46199,0,0.8833233353329341,0.0,0.0,40,3183,0.826086956521739,7,2,0,0,0,0,0,0,0,0,0,1,0,3241.3852154226147
46200,0,0.867276544691062,0.0,0.0,40,2792,0.8695652173913041,7,2,0,0,0,0,0,0,0,0,0,1,0,2765.977700503945
46201,0,0.841631673665267,0.0,0.0,40,2552,0.91304347826087,7,2,0,0,0,0,0,0,0,0,0,1,0,2288.9087801233245
46202,0,0.8254349130173969,0.0,0.0,40,2118,0.956521739130435,7,2,0,0,0,1,0,0,0,0,0,0,0,1832.9538038921062
46203,0,0.81628674265147,0.0,0.0,40,1461,1.0,7,2,0,0,0,0,0,0,0,0,0,1,0,1350.208294970241
46204,0,0.8092381523695269,0.0,0.0,1,722,0.0,7,3,0,0,0,0,0,0,0,0,1,0,0,576.5882930038008
46205,0,0.7972405518896221,0.0,0.0,1,455,0.0434782608695652,7,3,0,0,0,0,0,0,0,0,1,0,0,384.2980980842187
46206,0,0.788242351529694,0.0,0.0,1,340,0.0869565217391304,7,3,0,1,0,0,0,0,0,0,0,0,0,278.1717885214716
46207,0,0.7832933413317341,0.0,0.0,1,391,0.130434782608696,7,3,0,0,0,0,0,0,0,0,1,0,0,341.7942065966146
46208,0,0.7742951409718059,0.0,0.0,1,863,0.17391304347826098,7,3,0,0,0,1,0,0,0,0,0,0,0,857.5179646202444
46209,0,0.7742951409718059,0.0,0.0,1,863,0.17391304347826098,7,3,0,1,0,0,0,0,0,0,0,0,0,882.3744942492931
46210,0,0.7687462507498499,0.0,0.0,1,2836,0.21739130434782603,7,3,0,0,0,1,0,0,0,0,0,0,0,3002.656296660332
46211,0,0.7595980803839241,0.0,0.0,1,5264,0.260869565217391,7,3,0,0,0,1,0,0,0,0,0,0,0,5847.775357573692
46212,0,0.7622975404919019,0.0,0.0,90,5737,0.304347826086957,7,3,0,0,0,1,0,0,0,0,0,0,0,6329.709241692443
46213,0,0.7622975404919019,0.0,0.0,90,5737,0.304347826086957,7,3,0,1,0,0,0,0,0,0,0,0,0,6361.428234842594
46214,0,0.7592981403719251,0.0,0.0,1,5017,0.34782608695652195,7,3,0,0,0,1,0,0,0,0,0,0,0,5750.498563906803
46215,0,0.7592981403719251,0.0,0.0,1,5017,0.34782608695652195,7,3,0,0,0,0,0,0,0,1,0,0,0,5350.941970209531
46216,0,0.755848830233954,0.0,0.0,90,4373,0.39130434782608703,7,3,0,0,0,1,0,0,0,0,0,0,0,5291.817429361042
46217,0,0.7568986202759449,0.0,0.0,1,4099,0.43478260869565205,7,3,0,0,0,1,0,0,0,0,0,0,0,4732.777479622447
46218,0,0.7661967606478709,0.0,0.0,1,4415,0.4782608695652171,7,3,0,0,0,1,0,0,0,0,0,0,0,4800.022296124317
46219,0,0.7739952009598079,0.0,0.0,90,4775,0.5217391304347829,7,3,0,0,0,1,0,0,0,0,0,0,0,4837.671942707969
46220,0,0.788992201559688,0.0,0.0,90,4799,0.565217391304348,7,3,0,0,0,1,0,0,0,0,0,0,0,5152.998024638168
46221,0,0.8039892021595679,0.0,0.0,90,4968,0.608695652173913,7,3,0,0,0,1,0,0,0,0,0,0,0,5588.420433248339
46222,0,0.8039892021595679,0.0,0.0,90,4968,0.608695652173913,7,3,0,0,0,0,0,0,0,1,0,0,0,5702.280236085409
46223,0,0.8062387522495501,0.0,0.0,90,5526,0.652173913043478,7,3,0,0,0,1,0,0,0,0,0,0,0,6011.795537817554
46224,0,0.8062387522495501,0.0,0.0,90,5526,0.652173913043478,7,3,0,0,0,0,0,0,0,1,0,0,0,6097.544101855922
46225,0,0.8308338332333539,0.0,0.0,90,6135,0.695652173913043,7,3,0,0,0,1,0,0,0,0,0,0,0,6378.531790348478
46226,0,0.863077384523095,0.0,0.0,75,5092,0.7391304347826091,7,3,0,0,0,0,0,0,0,0,0,1,0,6063.844906589023
46227,0,0.8810737852429509,0.0,0.0,40,4313,0.7826086956521741,7,3,0,0,0,0,0,0,0,0,0,1,0,4657.33634620137
46228,0,0.88122375524895,0.0,0.0,40,3308,0.826086956521739,7,3,0,0,0,0,0,0,0,0,0,1,0,3335.363732031907
46229,0,0.873275344931014,0.0,0.0,1,3055,0.8695652173913041,7,3,0,0,0,0,0,0,0,0,1,0,0,2929.0964547467165
46230,0,0.85122975404919,0.0,0.0,40,2700,0.91304347826087,7,3,0,0,0,0,0,0,0,0,0,1,0,2368.6279939133697
46231,0,0.826634673065387,0.0,0.0,75,2176,0.956521739130435,7,3,0,0,0,0,0,0,0,0,0,1,0,1802.374165095619
46232,0,0.82123575284943,0.0,0.0,1,1741,1.0,7,3,0,0,0,0,0,0,0,0,1,0,0,1458.1080646419723
46233,1,0.8122375524895021,0.0,0.0,1,1021,0.0,7,4,1,0,0,0,0,0,0,0,0,0,0,703.9155937429032
46234,1,0.8102879424115179,0.0,0.0,1,605,0.0434782608695652,7,4,0,0,0,0,0,0,0,0,1,0,0,605.0749063810298
46235,1,0.805338932213557,0.0,0.0,1,573,0.0869565217391304,7,4,0,0,0,0,0,0,0,0,1,0,0,551.618798999891
46236,1,0.7997900419916021,0.0,0.0,1,353,0.130434782608696,7,4,0,0,0,0,0,1,0,0,0,0,0,547.3488950842763
46237,1,0.8062387522495501,0.0,0.0,1,354,0.17391304347826098,7,4,0,0,0,0,0,0,0,0,1,0,0,614.4160702092967
46238,1,0.804139172165567,0.0,0.0,1,698,0.21739130434782603,7,4,0,0,0,0,0,0,0,0,1,0,0,784.8214035081274
46239,1,0.804139172165567,0.0,0.0,1,1141,0.260869565217391,7,4,0,0,0,0,0,0,0,0,1,0,0,1043.7892473209074
46240,1,0.807288542291542,0.0,0.0,1,1128,0.304347826086957,7,4,0,0,0,0,0,0,0,0,1,0,0,1571.825848941004
46241,1,0.8254349130173969,0.0,0.0,1,1275,0.34782608695652195,7,4,0,0,0,0,0,0,0,0,1,0,0,2610.360980818262
46242,1,0.845830833833234,0.0,0.0,90,1687,0.39130434782608703,7,4,0,0,0,1,0,0,0,0,0,0,0,2033.2839137968515
46243,1,0.8281343731253751,0.0,0.0,90,1920,0.43478260869565205,7,4,0,1,0,0,0,0,0,0,0,0,0,2242.568281753128
46244,1,0.8281343731253751,0.0,0.0,90,1920,0.43478260869565205,7,4,0,0,0,1,0,0,0,0,0,0,0,2304.5707301371826
46245,1,0.8281343731253751,0.0,0.0,90,1920,0.43478260869565205,7,4,1,0,0,0,0,0,0,0,0,0,0,2178.0117968429836
46246,1,0.7730953809238149,0.0,0.0,40,2603,0.4782608695652171,7,4,0,1,0,0,0,0,0,0,0,0,0,2621.8524495091783
46247,1,0.7730953809238149,0.0,0.0,40,2603,0.4782608695652171,7,4,0,0,0,1,0,0,0,0,0,0,0,2686.995718022404
46248,1,0.7730953809238149,0.0,0.0,90,2761,0.5217391304347829,7,4,0,0,0,1,0,0,0,0,0,0,0,2878.4222260695155
46249,1,0.802039592081584,0.0,0.0,1,2929,0.565217391304348,7,4,0,0,0,0,0,0,0,0,1,0,0,4020.7790497901483
46250,1,0.833683263347331,0.0,0.0,20,3318,0.608695652173913,7,4,0,1,0,0,0,0,0,0,0,0,0,3988.7985121839197
46251,1,0.813287342531494,0.0,0.0,90,3070,0.652173913043478,7,4,0,1,0,0,0,0,0,0,0,0,0,3633.1465515046234
46252,1,0.813287342531494,0.0,0.0,90,3070,0.652173913043478,7,4,0,0,0,1,0,0,0,0,0,0,0,3831.009439718432
46253,1,0.802339532093581,0.0,0.0,75,3224,0.695652173913043,7,4,0,0,0,1,0,0,0,0,0,0,0,3937.938480566787
46254,1,0.802339532093581,0.0,0.0,75,3224,0.695652173913043,7,4,0,1,0,0,0,0,0,0,0,0,0,3595.0281523335593
46255,1,0.799340131973605,0.0,0.0,1,3045,0.7391304347826091,7,4,0,1,0,0,0,0,0,0,0,0,0,3229.4275388799265
46256,1,0.799340131973605,0.0,0.0,1,3045,0.7391304347826091,7,4,0,0,0,1,0,0,0,0,0,0,0,3376.487562848258
46257,1,0.8320335932813442,0.0,0.0,75,2664,0.7826086956521741,7,4,0,0,0,0,0,0,0,0,0,1,0,3041.3316028886366
46258,1,0.8479304139172171,0.0,0.0,75,2596,0.826086956521739,7,4,0,0,0,0,0,0,0,0,0,1,0,2774.8748737355577
46259,1,0.83623275344931,0.0,0.0,1,2503,0.8695652173913041,7,4,0,0,0,0,0,0,0,0,1,0,0,2599.256581177295
46260,1,0.823485302939412,0.0,0.0,1,2582,0.91304347826087,7,4,0,0,0,0,0,0,0,0,1,0,0,2372.551587352625
46261,1,0.798290341931614,0.0,0.0,40,2030,0.956521739130435,7,4,0,0,0,0,0,0,0,0,0,1,0,1759.7597038674196
46262,1,0.7883923215356929,0.0,0.0,1,1936,1.0,7,4,1,0,0,0,0,0,0,0,0,0,0,2108.0033890963923
46263,0,0.78629274145171,0.0,0.0,1,971,0.0,7,5,0,0,0,0,0,1,0,0,0,0,0,689.5178674971854
46264,0,0.78629274145171,0.0,0.0,1,971,0.0,7,5,1,0,0,0,0,0,0,0,0,0,0,679.9462329449456
46265,0,0.7843431313737249,0.0,0.0,75,476,0.0434782608695652,7,5,1,0,0,0,0,0,0,0,0,0,0,595.8852587727995
46266,0,0.782693461307738,0.0,0.0,40,317,0.0869565217391304,7,5,1,0,0,0,0,0,0,0,0,0,0,351.5756910375112
46267,0,0.7805938812237551,0.0,0.0,1,338,0.130434782608696,7,5,1,0,0,0,0,0,0,0,0,0,0,435.5263336578496
46268,0,0.78134373125375,0.0,0.0,1,754,0.17391304347826098,7,5,1,0,0,0,0,0,0,0,0,0,0,1210.8656399068088
46269,0,0.7793941211757649,0.0,0.0,1,2412,0.21739130434782603,7,5,1,0,0,0,0,0,0,0,0,0,0,3297.342648143936
46270,0,0.78134373125375,0.0,0.0,1,4500,0.260869565217391,7,5,1,0,0,0,0,0,0,0,0,0,0,6164.005515554154
46271,0,0.7762447510497901,0.0,0.0,1,4966,0.304347826086957,7,5,0,0,0,0,0,0,0,0,1,0,0,6114.852192450332
46272,0,0.783143371325735,0.0,0.0,40,4440,0.34782608695652195,7,5,0,0,0,0,0,0,0,0,0,1,0,5640.201802179253
46273,0,0.7901919616076779,0.0,0.0,40,4205,0.39130434782608703,7,5,0,0,0,0,0,0,0,0,0,1,0,5083.16337159352
46274,0,0.7976904619076179,0.0,0.0,75,4154,0.43478260869565205,7,5,0,0,0,0,0,0,0,0,0,1,0,4894.763411019115
46275,0,0.8060887822435508,0.0,0.0,40,4201,0.4782608695652171,7,5,0,0,0,0,0,0,0,0,0,1,0,4937.378025909261
46276,0,0.8210857828434309,0.0,0.0,40,4416,0.5217391304347829,7,5,0,0,0,0,0,0,0,0,0,1,0,5185.417281549359
46277,0,0.835182963407318,0.0,0.0,5,4491,0.565217391304348,7,5,0,0,0,0,0,0,0,0,1,0,0,5363.167419493997
46278,0,0.8425314937012599,0.0,0.0,40,4708,0.608695652173913,7,5,0,0,0,0,0,0,0,0,0,1,0,5713.333365154924
46279,0,0.8447810437912421,0.0,0.0,40,5066,0.652173913043478,7,5,0,0,0,0,0,0,0,0,0,1,0,6041.419140258486
46280,0,0.849280143971206,0.0,0.0,1,5908,0.695652173913043,7,5,0,0,0,0,0,0,0,0,1,0,0,6089.5994339309045
46281,0,0.8501799640071981,0.0,0.0,1,5223,0.7391304347826091,7,5,0,0,0,0,0,0,0,0,1,0,0,6036.304345496111
46282,0,0.845830833833234,0.0,0.0,5,4115,0.7826086956521741,7,5,0,0,0,0,0,0,0,0,1,0,0,4498.9522529215
46283,0,0.8447810437912421,0.0,0.0,5,3099,0.826086956521739,7,5,0,0,0,0,0,0,0,0,1,0,0,3515.110701677532
46284,0,0.8342831433713259,0.0,0.0,1,2713,0.8695652173913041,7,5,0,0,0,0,0,0,0,0,1,0,0,3128.0967393371134
46285,0,0.81133773245351,0.0,0.0,1,2633,0.91304347826087,7,5,0,0,0,0,0,0,0,0,1,0,0,2670.7382779942404
46286,0,0.771445710857828,0.0,0.0,5,2002,0.956521739130435,7,5,0,0,0,0,0,0,0,0,1,0,0,2136.92642397986
46287,0,0.7413017396520699,0.0,0.0,1,1287,1.0,7,5,0,0,0,0,0,0,0,0,1,0,0,1708.5323991944842
46288,0,0.7282543491301741,0.0,0.0,1,743,0.0,7,6,0,0,0,0,0,0,0,0,1,0,0,742.1675957985238
46289,0,0.7093581283743249,0.0,0.0,1,435,0.0434782608695652,7,6,1,0,0,0,0,0,0,0,0,0,0,650.7093913473415
46290,0,0.7014097180563891,0.0,0.0,1,372,0.0869565217391304,7,6,0,0,0,0,0,0,0,0,1,0,0,520.1172841897899
46291,0,0.692261547690462,0.0,0.0,1,343,0.130434782608696,7,6,0,0,0,0,0,0,0,0,1,0,0,421.40150826884167
46292,0,0.6843131373725251,0.0,0.0,1,752,0.17391304347826098,7,6,1,0,0,0,0,0,0,0,0,0,0,885.0309465509802
46293,0,0.6772645470905821,0.0,0.0,1,2453,0.21739130434782603,7,6,0,0,0,0,0,0,1,0,0,0,0,2431.8730230850447
46294,0,0.662867426514697,0.0,0.0,1,4489,0.260869565217391,7,6,0,0,0,0,0,0,0,0,1,0,0,5633.930353943281
46295,0,0.679214157168566,0.0,0.0,5,5069,0.304347826086957,7,6,0,0,0,0,0,0,0,0,1,0,0,5633.429346024181
46296,0,0.7150569886022801,0.0,0.0,5,4489,0.34782608695652195,7,6,0,0,0,0,0,0,0,0,1,0,0,5177.981618198793
46297,0,0.754049190161968,0.0,0.0,5,4305,0.39130434782608703,7,6,0,0,0,0,0,0,0,0,1,0,0,4741.100689390271
46298,0,0.7793941211757649,0.0,0.0,1,4215,0.43478260869565205,7,6,0,0,0,0,0,0,0,0,1,0,0,4723.698750630291
46299,0,0.799340131973605,0.0,0.0,1,4547,0.4782608695652171,7,6,0,0,0,0,0,0,0,0,1,0,0,4978.316971433445
46300,0,0.813137372525495,0.0,0.0,1,4684,0.5217391304347829,7,6,0,0,0,0,0,0,0,0,1,0,0,5231.016032880497
46301,0,0.824235152969407,0.0,0.0,5,4594,0.565217391304348,7,6,0,0,0,0,0,0,0,0,1,0,0,5575.0340504930255
46302,0,0.8321835632873431,0.0,0.0,5,4818,0.608695652173913,7,6,0,0,0,0,0,0,0,0,1,0,0,5834.756547871935
46303,0,0.8381823635272941,0.0,0.0,1,5182,0.652173913043478,7,6,0,0,0,0,0,0,0,0,1,0,0,5805.246768641121
46304,0,0.8437312537492501,0.0,0.0,1,5353,0.695652173913043,7,6,0,0,0,0,0,0,0,0,1,0,0,5659.809290307504
46305,0,0.849280143971206,0.0,0.0,40,4822,0.7391304347826091,7,6,0,0,0,0,0,0,0,0,0,1,0,5594.981447531137
46306,0,0.8447810437912421,0.0,0.0,75,4089,0.7826086956521741,7,6,0,1,0,0,0,0,0,0,0,0,0,4096.432990221074
46307,0,0.83623275344931,0.0,0.0,75,3390,0.826086956521739,7,6,0,0,0,0,0,0,0,0,0,1,0,3647.8856473340406
46308,0,0.823485302939412,0.0,0.0,1,2966,0.8695652173913041,7,6,0,0,0,0,0,0,0,0,1,0,0,3158.8773011861117
46309,0,0.8062387522495501,0.0,0.0,75,2903,0.91304347826087,7,6,0,0,0,0,0,0,0,0,0,1,0,2805.0118203627076
46310,0,0.777594481103779,0.0,0.0,75,2533,0.956521739130435,7,6,0,0,0,0,0,0,0,0,0,1,0,2377.179229510358
46311,0,0.758098380323935,0.0,0.0,1,2227,1.0,7,6,0,0,0,0,0,0,0,0,1,0,0,2101.485949515596
46312,0,0.7420515896820641,0.0,0.0,1,1233,0.0,7,7,0,0,0,0,0,0,0,0,1,0,0,848.8864595997519
46313,0,0.7377024595080981,0.0,0.0,1,689,0.0434782608695652,7,7,0,0,0,0,0,0,0,0,1,0,0,735.734954991092
46314,0,0.733353329334134,0.0,0.0,1,604,0.0869565217391304,7,7,0,0,0,0,0,0,0,0,1,0,0,620.8613880103109
46315,0,0.7260047990401921,0.0,0.0,1,382,0.130434782608696,7,7,0,0,0,0,0,0,0,0,1,0,0,505.0096895294852
46316,0,0.7206058788242351,0.0,0.0,1,429,0.17391304347826098,7,7,0,0,0,0,0,0,0,0,1,0,0,481.87315443144473
46317,0,0.717306538692262,0.0,0.0,1,769,0.21739130434782603,7,7,0,0,0,0,0,0,0,0,1,0,0,739.849878831943
46318,0,0.714157168566287,0.0,0.0,1,1246,0.260869565217391,7,7,0,0,0,0,0,0,0,0,1,0,0,1499.9517224303847
46319,0,0.722705458908218,0.0,0.0,5,1710,0.304347826086957,7,7,0,0,0,0,0,0,0,0,1,0,0,2446.3552369314175
46320,0,0.745200959808038,0.0,0.0,1,2428,0.34782608695652195,7,7,0,0,0,0,0,0,0,0,1,0,0,2720.0870022042245
46321,0,0.766646670665867,0.0,0.0,1,3029,0.39130434782608703,7,7,0,0,0,0,0,0,0,0,1,0,0,3197.9012000876187
46322,0,0.787942411517697,0.0,0.0,1,3386,0.43478260869565205,7,7,0,0,0,0,0,0,0,0,1,0,0,3677.868034952837
46323,0,0.812687462507498,0.0,0.0,1,4045,0.4782608695652171,7,7,0,0,0,0,0,0,0,0,1,0,0,4094.9436354976506
46324,0,0.8233353329334141,0.0,0.0,1,4160,0.5217391304347829,7,7,0,0,0,0,0,0,0,0,1,0,0,4175.483525507858
46325,0,0.839232153569287,0.0,0.0,1,4118,0.565217391304348,7,7,0,0,0,0,0,0,0,0,1,0,0,4124.458175742535
46326,0,0.8533293341331741,0.0,0.0,1,3992,0.608695652173913,7,7,0,0,0,0,0,0,0,0,1,0,0,4092.041310434469
46327,0,0.8642771445710858,0.0,0.0,5,4022,0.652173913043478,7,7,0,0,0,0,0,0,0,0,1,0,0,4271.609275410455
46328,0,0.873125374925015,0.0,0.0,5,4289,0.695652173913043,7,7,0,0,0,0,0,0,0,0,1,0,0,4306.303315296044
46329,0,0.879124175164967,0.0,0.0,5,4085,0.7391304347826091,7,7,0,0,0,0,0,0,0,0,1,0,0,4388.484779120244
46330,0,0.8752249550089979,0.0,0.0,5,3986,0.7826086956521741,7,7,0,0,0,0,0,0,0,0,1,0,0,3777.0727186351746
46331,0,0.870275944811038,0.0,0.0,5,3416,0.826086956521739,7,7,0,0,0,0,0,0,0,0,1,0,0,3412.9323304220534
46332,0,0.8582783443311339,0.0,0.0,1,3191,0.8695652173913041,7,7,0,0,0,0,0,0,0,0,1,0,0,3038.1082576963113
46333,0,0.8372825434913019,0.0,0.0,5,3616,0.91304347826087,7,7,0,0,0,0,0,0,0,0,1,0,0,2944.555633014458
46334,0,0.813437312537493,0.0,0.0,5,3055,0.956521739130435,7,7,0,0,0,0,0,0,0,0,1,0,0,2677.370686000696
